sample_name,treatment,control,rep,gene,num,neg_score,neg_p_value,neg_fdr,neg_rank,neg_goodsgrna,pos_score,pos_p_value,pos_fdr,pos_rank,pos_goodsgrna,lfc,p_value,fdr,goodsgrna,annotation
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ESS2,4,0.74161,0.74254,NA,1502,1,0.0064718,0.022119,0.063228,109,3,0.54873,0.022119,0.063228,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SETX,4,0.99294,0.99303,NA,2114,0,0.0070579,0.024093,0.067518,110,4,0.38176,0.024093,0.067518,4,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBBP6,4,0.9242,0.92409,NA,1940,0,0.0070897,0.024202,0.067518,111,3,0.44821,0.024202,0.067518,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SF3A2,4,0.70341,0.70982,NA,1428,1,0.0071865,0.024465,0.067518,112,3,0.66269,0.024465,0.067518,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MFAP1,4,0.99277,0.99279,NA,2112,0,0.007231,0.024574,0.067518,113,4,0.30227,0.024574,0.067518,4,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CEBPZ,4,0.9567,0.95697,NA,2024,0,0.0073504,0.024972,NA,114,2,0.32172,0.024972,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HMGB1,4,0.67225,0.68514,NA,1350,1,0.0078055,0.026286,0.071527,115,3,0.69073,0.026286,0.071527,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPS10,4,0.94341,0.9436,NA,1988,0,0.0078754,0.026562,NA,116,2,0.47274,0.026562,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DDX27,4,0.9695,0.96976,NA,2062,0,0.0082436,0.027794,0.074911,117,3,0.36858,0.027794,0.074911,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SMAD5,4,0.95706,0.95728,NA,2026,0,0.008268,0.027866,NA,118,2,0.48698,0.027866,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBM11,4,0.97055,0.97092,NA,2063,0,0.0083716,0.028147,0.075148,119,3,0.55909,0.028147,0.075148,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PAIP2B,4,0.58956,0.62875,NA,1238,1,0.0084792,0.028473,0.075308,120,3,0.42497,0.028473,0.075308,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPS36,4,0.93664,0.93675,NA,1971,0,0.0086572,0.029048,NA,121,2,0.21551,0.029048,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,H4C6,4,0.28298,0.41455,NA,802,2,0.0087204,0.029248,NA,122,2,0.38769,0.029248,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPL7A,4,0.33062,0.46728,NA,905,1,0.0087631,0.029397,0.077032,123,3,0.40928,0.029397,0.077032,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DHX9,4,0.99077,0.99077,NA,2111,0,0.0092254,0.030851,0.0801,124,4,0.25886,0.030851,0.0801,4,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPL37,4,0.96604,0.9664,NA,2052,0,0.0093939,0.031372,0.080712,125,3,0.42534,0.031372,0.080712,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PCF11,4,0.093044,0.20093,NA,410,2,0.009874,0.032839,NA,126,2,0.25922,0.032839,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PRPF3,4,0.99011,0.9902,NA,2110,0,0.0098853,0.032871,0.083058,127,4,0.23881,0.032871,0.083058,4,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MTAGBFP2,4,0.99001,0.99012,NA,2108,0,0.0099887,0.033175,0.083083,128,4,0.25784,0.033175,0.083083,4,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ABT1,4,0.079442,0.17613,NA,362,1,0.010056,0.033442,NA,129,1,0.15274,0.033442,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MAP1B,4,0.98976,0.98984,NA,2107,0,0.010243,0.034035,0.084491,130,4,0.28666,0.034035,0.084491,4,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CFAP20,4,0.78114,0.7803,NA,1601,0,0.010421,0.034556,NA,131,2,0.31012,0.034556,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPL1,4,0.60802,0.64045,NA,1266,1,0.010522,0.034764,NA,132,1,-0.050181,0.64045,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,YTHDF1,4,0.7399,0.74092,NA,1498,1,0.010587,0.034909,NA,133,2,0.50903,0.034909,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TFRC,4,0.91682,0.91716,NA,1922,0,0.01062,0.034982,0.086086,134,3,0.30779,0.034982,0.086086,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBM24,4,0.22326,0.34734,NA,684,1,0.010981,0.035829,NA,135,2,0.29786,0.035829,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,IPO7,4,0.20326,0.3247,NA,638,1,0.010987,0.035847,0.086707,136,3,0.37498,0.035847,0.086707,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPL15,4,0.90537,0.90571,NA,1901,0,0.011324,0.036567,0.087699,137,3,0.30593,0.036567,0.087699,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPRD2,4,0.62292,0.65042,NA,1290,1,0.011914,0.037785,0.08986,138,3,0.42073,0.037785,0.08986,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EIF2S2,3,0.98796,0.98833,NA,2102,0,0.012035,0.032024,0.081647,139,3,0.56413,0.032024,0.081647,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EIF2A,4,0.68111,0.69221,NA,1373,1,0.012157,0.038311,0.09035,140,3,0.46579,0.038311,0.09035,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBM8A,4,0.86604,0.86566,NA,1804,0,0.012383,0.038872,NA,141,2,0.29328,0.038872,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PAN2,4,0.8222,0.82112,NA,1694,0,0.012848,0.039946,NA,142,2,0.14117,0.039946,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PRDX1,4,0.95027,0.95038,NA,2009,0,0.013019,0.040317,0.094296,143,3,0.40963,0.040317,0.094296,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RAN,4,0.93641,0.93652,NA,1970,0,0.013111,0.040548,NA,144,2,0.42691,0.040548,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TIPARP,3,0.74242,0.74405,NA,1507,0,0.013146,0.034832,NA,145,1,0.13613,0.034832,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HNRNPD,3,0.98664,0.98716,NA,2100,0,0.013357,0.035389,0.086338,146,3,0.37942,0.035389,0.086338,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,POLR2A,3,0.14115,0.23104,NA,511,2,0.013495,0.035725,NA,147,1,-0.39259,0.23104,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,BOP1,4,0.95726,0.95745,NA,2027,0,0.013741,0.041966,0.09709,148,3,0.24227,0.041966,0.09709,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ROR2,4,0.45021,0.54965,NA,1066,1,0.013977,0.042401,0.09709,149,3,0.38375,0.042401,0.09709,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EIF2S3,4,0.96746,0.96775,NA,2057,0,0.013987,0.042432,NA,150,2,0.44367,0.042432,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HNRNPCL1,4,0.22868,0.35325,NA,701,1,0.014037000000000001,0.042541,0.09709,151,3,0.30453,0.042541,0.09709,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBM6,4,0.61472,0.6447,NA,1279,1,0.014243,0.04299,0.097177,152,3,0.38232,0.04299,0.097177,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPL3,4,0.9786,0.9789,NA,2082,0,0.01437,0.043266,0.097177,153,3,0.43616,0.043266,0.097177,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPL7L1,4,0.87905,0.87863,NA,1842,0,0.015151,0.045046,NA,154,2,0.19294,0.045046,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,STAU1,4,0.54265,0.60014,NA,1176,1,0.015171,0.045064,NA,155,2,0.22359,0.045064,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DIS3L2,4,0.34099,0.47879,NA,926,1,0.015481,0.045825,0.100531,156,3,0.33311,0.045825,0.100531,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CNOT10,4,0.97483,0.9753,NA,2071,0,0.015582,0.046047,NA,157,2,0.6438,0.046047,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LSM4,4,0.68822,0.69758,NA,1389,1,0.015635,0.046169,NA,158,2,0.26871,0.046169,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NBPF10,4,0.96279,0.96324,NA,2041,0,0.016099,0.047184,0.102715,159,3,0.38501,0.047184,0.102715,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,INTS7,4,0.23216,0.35724,NA,711,1,0.016427,0.047922,0.103373,160,3,0.40235,0.047922,0.103373,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NUP93,4,0.85785,0.85737,NA,1776,0,0.016563,0.048216,0.103373,161,3,0.22367,0.048216,0.103373,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DDX55,3,0.98308,0.98362,NA,2094,0,0.016925,0.04419,0.098362,162,3,0.41503,0.04419,0.098362,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NPM1,4,0.47119,0.56067,NA,1092,1,0.016948,0.049027,0.104021,163,3,0.31898,0.049027,0.104021,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TMA16,3,0.98296,0.9835,NA,2093,0,0.017041,0.044489,0.098362,164,3,0.54253,0.044489,0.098362,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPL17,4,0.95688,0.95716,NA,2025,0,0.017082,0.049254,0.104021,165,3,0.30791,0.049254,0.104021,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NAA50,4,0.98598,0.98607,NA,2098,0,0.017421,0.050082,0.104988,166,3,0.47953,0.050082,0.104988,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CISD2,4,0.92838,0.9282,NA,1948,0,0.017869,0.051079,0.105513,167,3,0.45492,0.051079,0.105513,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DDX39B,3,0.83229,0.83249,NA,1713,0,0.018372,0.047528,NA,168,1,0.15776,0.047528,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TSEN15,4,0.91762,0.91783,NA,1924,0,0.019289,0.054267,0.110487,169,3,0.35,0.054267,0.110487,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PTCD1,4,0.3254,0.46141,NA,896,1,0.019545,0.054825,0.110824,170,3,0.45229,0.054825,0.110824,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MTPAP,4,0.54004,0.59863,NA,1172,1,0.019804,0.055468,NA,171,2,0.54612,0.055468,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NUFIP1,3,0.98019,0.98068,NA,2088,0,0.019814,0.05088,0.105513,172,3,0.41889,0.05088,0.105513,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HSPA9,4,0.58642,0.62683,NA,1231,1,0.019914,0.055703,0.111014,173,3,0.50161,0.055703,0.111014,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SEPTIN11,4,0.11468,0.22508,NA,455,2,0.020729,0.057447,NA,174,1,-0.19301,0.22508,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PRPF8,4,0.085604,0.18756,NA,381,2,0.020763,0.057542,NA,175,2,0.18231,0.057542,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,FLNB,3,0.9789,0.97934,NA,2083,0,0.021105,0.054136,0.110487,176,3,0.23122,0.054136,0.110487,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DDX49,4,0.22365,0.34781,NA,687,2,0.021191,0.058498,NA,177,1,-0.14976,0.34781,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CCT2,4,0.95978,0.96005,NA,2034,0,0.021278,0.058674,0.11605,178,3,0.35715,0.058674,0.11605,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CWC25,4,0.94887,0.94898,NA,2006,0,0.021453,0.05905,0.11605,179,3,0.73713,0.05905,0.11605,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,G3BP2,3,0.97822,0.97865,NA,2079,0,0.021784,0.055631,0.111014,180,3,0.21687,0.055631,0.111014,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SF3B2,4,0.96193,0.96242,NA,2040,0,0.021923,0.060228,0.117548,181,3,0.59035,0.060228,0.117548,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPL27,4,0.48216,0.56635,NA,1108,1,0.022115,0.060658,0.117577,182,3,0.2053,0.060658,0.117577,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPL35A,4,0.83398,0.83334,NA,1718,0,0.022659,0.061831,0.118587,183,3,0.26188,0.061831,0.118587,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EBP,4,0.41523,0.53237,NA,1027,1,0.02274,0.062017,0.118587,184,3,0.39342,0.062017,0.118587,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NUP98,4,0.7595,0.75902,NA,1542,1,0.02335,0.063303,0.120234,185,3,0.49835,0.063303,0.120234,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MTFMT,4,0.2271,0.35146,NA,695,2,0.023383,0.063344,NA,186,2,0.18782,0.063344,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PRPF38A,3,0.42435,0.47018,NA,1035,1,0.02358,0.059829,NA,187,2,0.40153,0.059829,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PSMA2,4,0.93858,0.93875,NA,1977,0,0.02396,0.064558,0.121375,188,3,0.38909,0.064558,0.121375,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,AKAP8L,4,0.55275,0.60618,NA,1189,1,0.024769,0.066438,0.123696,189,3,0.39012,0.066438,0.123696,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DCP1A,4,0.32575,0.46183,NA,897,1,0.024882,0.066678,NA,190,2,0.050388,0.066678,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,QTRT2,4,0.34817,0.48715,NA,940,1,0.025342,0.067579,NA,191,2,0.11927,0.067579,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,KIN,4,0.88684,0.8867,NA,1861,0,0.025586,0.068127,0.125195,192,3,0.35813,0.068127,0.125195,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SEPTIN7,3,0.97439,0.97514,NA,2070,0,0.025614,0.064762,0.121375,193,3,0.15149,0.064762,0.121375,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DDX56,4,0.85687,0.85627,NA,1772,0,0.025803,0.068675,NA,194,2,0.26939,0.068675,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NOC3L,4,0.96313,0.96356,NA,2044,0,0.026154,0.069409,0.126727,195,3,0.30207,0.069409,0.126727,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ALKBH2,4,0.9541,0.95434,NA,2018,0,0.026396,0.069934,NA,196,2,0.35829,0.069934,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PRKRA,4,0.84941,0.84895,NA,1752,0,0.026463,0.070156,0.127136,197,3,0.27828,0.070156,0.127136,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DNAJC17,3,0.9733,0.97402,NA,2066,0,0.0267,0.067226,0.124346,198,3,0.33357,0.067226,0.124346,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CDK9,4,0.51078,0.58221,NA,1139,1,0.026819,0.070908,0.127136,199,3,0.54538,0.070908,0.127136,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RO60,4,0.98818,0.98817,NA,2103,0,0.026863,0.07098,0.127136,200,3,0.33256,0.07098,0.127136,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,REXO4,4,0.84024,0.8395,NA,1726,0,0.027164,0.071737,NA,201,2,0.28624,0.071737,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,BUD13,4,0.83128,0.8304,NA,1710,0,0.028029,0.073607,0.130882,202,3,0.43751,0.073607,0.130882,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TUT1,4,0.73124,0.73312,NA,1481,1,0.028226,0.073997,0.130882,203,3,0.34927,0.073997,0.130882,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TMSB4X,3,0.81445,0.81526,NA,1682,0,0.028669,0.071909,NA,204,2,0.53131,0.071909,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PSMC2,4,0.96574,0.96612,NA,2050,0,0.028818,0.075215,0.132211,205,3,0.68822,0.075215,0.132211,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PSMB3,3,0.90234,0.90313,NA,1894,0,0.029119,0.073001,NA,206,2,0.77032,0.073001,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CELF4,4,0.98962,0.98963,NA,2106,0,0.029349,0.076348,0.133373,207,3,0.50752,0.076348,0.133373,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,APOBEC2,4,0.78024,0.77935,NA,1597,0,0.029773,0.077294,0.133716,208,3,0.4778,0.077294,0.133716,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ANKRD17,4,0.3427,0.48094,NA,930,1,0.029869,0.077489,0.133716,209,3,0.31185,0.077489,0.133716,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PPIA,4,0.14928,0.2639,NA,530,1,0.030156,0.078146,0.133757,210,3,0.38594,0.078146,0.133757,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CSE1L,4,0.98244,0.98266,NA,2092,0,0.0303,0.078458,0.133757,211,3,0.55206,0.078458,0.133757,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,THOC2,4,0.98892,0.98889,NA,2105,0,0.030736,0.079532,0.134775,212,3,0.47463,0.079532,0.134775,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SRPRA,4,0.82565,0.82442,NA,1700,0,0.030857,0.07979,NA,213,2,0.17223,0.07979,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPL8,4,0.79862,0.79773,NA,1640,0,0.031421,0.080981,0.136395,214,3,0.22926,0.080981,0.136395,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,BTF3,4,0.96589,0.96626,NA,2051,0,0.031668,0.081565,0.136395,215,3,0.28417,0.081565,0.136395,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,POLR2J,3,0.45474,0.49182,NA,1073,1,0.031874,0.079364,NA,216,1,0.069507,0.079364,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TRIM21,4,0.5072,0.5803,NA,1134,1,0.03207,0.082335,NA,217,2,0.1479,0.082335,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,GUF1,4,0.60732,0.63993,NA,1264,1,0.032215,0.082675,0.136395,218,3,0.28988,0.082675,0.136395,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PABPC1,4,0.91024,0.91061,NA,1910,0,0.032266,0.082761,0.136395,219,3,0.39049,0.082761,0.136395,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RRS1,4,0.9027,0.90306,NA,1896,0,0.032348,0.082897,0.136395,220,3,0.40469,0.082897,0.136395,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,WDR4,4,0.38091,0.51569,NA,994,1,0.032769,0.083708,0.136932,221,3,0.34054,0.083708,0.136932,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ELAPOR1,4,0.10304,0.2119,NA,427,1,0.032813,0.083789,NA,222,2,0.18855,0.083789,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TASOR,4,0.94764,0.94775,NA,2001,0,0.03379,0.085823,0.139147,223,3,0.32517,0.085823,0.139147,3,7 Other
